timestamp,frame_id,label,confidence,zone,proximity,approach,is_danger,x1,y1,x2,y2,area,frame_w,frame_h
1776327870.9885,38165,person,0.8936,unknown,close,stable,False,6,19,270,479,121440,270,480,10
1776327871.009,38166,person,0.8936,unknown,close,stable,False,6,19,270,479,121440,270,480,10
1776327871.0296,38167,person,0.8936,unknown,close,stable,False,6,19,270,479,121440,270,480,10
1776327871.05,38168,person,0.893,unknown,close,stable,False,8,21,269,479,119538,270,480,10
1776327871.0709,38169,person,0.893,unknown,close,stable,False,8,21,269,479,119538,270,480,10
1776327871.0916,38170,person,0.893,unknown,close,stable,False,8,21,269,479,119538,270,480,10
1776327871.1139,38171,person,0.8862,unknown,close,stable,False,8,20,269,478,119538,270,480,10
1776327871.1358,38172,person,0.8862,unknown,close,stable,False,8,20,269,478,119538,270,480,10
1776327871.1569,38173,person,0.8903,unknown,close,stable,False,8,19,270,478,120258,270,480,10
1776327871.1781,38174,person,0.8903,unknown,close,stable,False,8,19,270,478,120258,270,480,10
1776327871.2005,38175,person,0.8903,unknown,close,stable,False,8,19,270,478,120258,270,480,10
1776327871.221,38176,person,0.8906,unknown,close,stable,False,6,24,269,478,119402,270,480,10
1776327871.2405,38177,person,0.8906,unknown,close,stable,False,6,24,269,478,119402,270,480,10
1776327871.2615,38178,person,0.8906,unknown,close,stable,False,6,24,269,478,119402,270,480,10
1776327871.2825,38179,person,0.8879,unknown,close,stable,False,5,26,269,478,119328,270,480,10
1776327871.3036,38180,person,0.8879,unknown,close,stable,False,5,26,269,478,119328,270,480,10
1776327871.3243,38181,person,0.8879,unknown,close,stable,False,5,26,269,478,119328,270,480,10
1776327871.346,38182,person,0.8854,unknown,close,stable,False,7,30,269,478,117376,270,480,10
1776327871.3682,38183,person,0.8854,unknown,close,stable,False,7,30,269,478,117376,270,480,10
1776327871.3959,38184,person,0.888,unknown,close,stable,False,7,30,269,478,117376,270,480,10
1776327871.42,38185,person,0.888,unknown,close,stable,False,7,30,269,478,117376,270,480,10
1776327871.4425,38186,person,0.888,unknown,close,stable,False,7,30,269,478,117376,270,480,10
1776327871.4651,38187,person,0.8847,unknown,close,stable,False,8,23,269,478,118755,270,480,10
1776327871.4866,38188,person,0.8847,unknown,close,stable,False,8,23,269,478,118755,270,480,10
1776327871.508,38189,person,0.8918,unknown,close,stable,False,8,23,269,478,118755,270,480,10
1776327871.5309,38190,person,0.8918,unknown,close,stable,False,8,23,269,478,118755,270,480,10
1776327871.5537,38191,person,0.8918,unknown,close,stable,False,8,23,269,478,118755,270,480,10
1776327871.5771,38192,person,0.8896,unknown,close,stable,False,7,20,269,478,119996,270,480,10
1776327871.5993,38193,person,0.8896,unknown,close,stable,False,7,20,269,478,119996,270,480,10
1776327871.6189,38194,person,0.8896,unknown,close,stable,False,7,20,269,478,119996,270,480,10
1776327871.6386,38195,person,0.8823,unknown,close,stable,False,6,22,270,478,120384,270,480,10
1776327871.6585,38196,person,0.8823,unknown,close,stable,False,6,22,270,478,120384,270,480,10
1776327871.6792,38197,person,0.8898,unknown,close,stable,False,7,22,270,478,119928,270,480,10
1776327871.6986,38198,person,0.8898,unknown,close,stable,False,7,22,270,478,119928,270,480,10
1776327871.7194,38199,person,0.8898,unknown,close,stable,False,7,22,270,478,119928,270,480,10
1776327871.7404,38200,person,0.8898,unknown,close,stable,False,7,22,270,478,119928,270,480,10
1776327871.7631,38201,person,0.899,unknown,close,stable,False,6,26,270,478,119328,270,480,10
1776327871.786,38202,person,0.899,unknown,close,stable,False,6,26,270,478,119328,270,480,10
1776327871.8075,38203,person,0.899,unknown,close,stable,False,6,26,270,478,119328,270,480,10
1776327871.8294,38204,person,0.899,unknown,close,stable,False,6,26,270,478,119328,270,480,10
1776327871.8518,38205,person,0.8986,unknown,close,stable,False,9,24,270,478,118494,270,480,10
1776327871.8758,38206,person,0.8986,unknown,close,stable,False,9,24,270,478,118494,270,480,10
1776327871.8988,38207,person,0.8986,unknown,close,stable,False,9,24,270,478,118494,270,480,10
1776327871.9196,38208,person,0.8984,unknown,close,stable,False,8,25,270,478,118686,270,480,10
1776327871.94,38209,person,0.8984,unknown,close,stable,False,8,25,270,478,118686,270,480,10
1776327871.9609,38210,person,0.8984,unknown,close,stable,False,8,25,270,478,118686,270,480,10
1776327871.9815,38211,person,0.9,unknown,close,stable,False,8,24,269,478,118494,270,480,10
1776327872.0007,38212,person,0.9,unknown,close,stable,False,8,24,269,478,118494,270,480,10
1776327872.021,38213,person,0.9,unknown,close,stable,False,8,24,269,478,118494,270,480,10
1776327872.0439,38214,person,0.9,unknown,close,stable,False,8,24,269,478,118494,270,480,10
1776327872.0664,38215,person,0.8918,unknown,close,stable,False,7,25,269,478,118686,270,480,10
1776327872.0876,38216,person,0.8918,unknown,close,stable,False,7,25,269,478,118686,270,480,10
1776327872.1091,38217,person,0.8918,unknown,close,stable,False,7,25,269,478,118686,270,480,10
1776327872.1335,38218,person,0.8962,unknown,close,stable,False,7,24,270,478,119402,270,480,10
1776327872.1536,38219,person,0.8962,unknown,close,stable,False,7,24,270,478,119402,270,480,10
1776327872.1749,38220,person,0.8962,unknown,close,stable,False,7,24,270,478,119402,270,480,10
1776327872.1964,38221,person,0.893,unknown,close,stable,False,5,24,269,478,119856,270,480,10
1776327872.2191,38222,person,0.893,unknown,close,stable,False,5,24,269,478,119856,270,480,10
1776327872.242,38223,person,0.893,unknown,close,stable,False,5,24,269,478,119856,270,480,10
1776327872.2642,38224,person,0.893,unknown,close,stable,False,5,24,269,478,119856,270,480,10
1776327872.2857,38225,person,0.8857,unknown,close,stable,False,6,24,270,478,119856,270,480,10
1776327872.3081,38226,person,0.8857,unknown,close,stable,False,6,24,270,478,119856,270,480,10
1776327872.3301,38227,person,0.8941,unknown,close,stable,False,5,20,270,478,121370,270,480,10
1776327872.3513,38228,person,0.8941,unknown,close,stable,False,5,20,270,478,121370,270,480,10
1776327872.3717,38229,person,0.8941,unknown,close,stable,False,5,20,270,478,121370,270,480,10
1776327872.3934,38230,person,0.8923,unknown,close,stable,False,7,23,270,478,119665,270,480,10
1776327872.4144,38231,person,0.8923,unknown,close,stable,False,7,23,270,478,119665,270,480,10
1776327872.4346,38232,person,0.8923,unknown,close,stable,False,7,23,270,478,119665,270,480,10
1776327872.456,38233,person,0.891,unknown,close,stable,False,7,24,270,478,119402,270,480,10
1776327872.4764,38234,person,0.891,unknown,close,stable,False,7,24,270,478,119402,270,480,10
1776327872.4985,38235,person,0.891,unknown,close,stable,False,7,24,270,478,119402,270,480,10
1776327872.5201,38236,person,0.8855,unknown,close,stable,False,7,20,270,478,120454,270,480,10
1776327872.5414,38237,person,0.8855,unknown,close,stable,False,7,20,270,478,120454,270,480,10
1776327872.5637,38238,person,0.8855,unknown,close,stable,False,7,20,270,478,120454,270,480,10
1776327872.5866,38239,person,0.8913,unknown,close,stable,False,6,23,270,478,120120,270,480,10
1776327872.6125,38240,person,0.8913,unknown,close,stable,False,6,23,270,478,120120,270,480,10
1776327872.6585,38241,person,0.8913,unknown,close,stable,False,6,23,270,478,120120,270,480,10
1776327872.7019,38242,person,0.8949,unknown,close,stable,False,5,24,270,478,120310,270,480,10
1776327872.7254,38243,person,0.8892,unknown,close,stable,False,5,24,270,478,120310,270,480,10
1776327872.7452,38244,person,0.8892,unknown,close,stable,False,5,24,270,478,120310,270,480,10
1776327872.7654,38245,person,0.8892,unknown,close,stable,False,5,24,270,478,120310,270,480,10
1776327872.7857,38246,person,0.8956,unknown,close,stable,False,6,25,270,478,119592,270,480,10
1776327872.8058,38247,person,0.8956,unknown,close,stable,False,6,25,270,478,119592,270,480,10
1776327872.8265,38248,person,0.8956,unknown,close,stable,False,6,25,270,478,119592,270,480,10
1776327872.8473,38249,person,0.8956,unknown,close,stable,False,6,25,270,478,119592,270,480,10
1776327872.8682,38250,person,0.8944,unknown,close,stable,False,5,26,270,478,119780,270,480,10
1776327872.8889,38251,person,0.8944,unknown,close,stable,False,5,26,270,478,119780,270,480,10
1776327872.9094,38252,person,0.8944,unknown,close,stable,False,5,26,270,478,119780,270,480,10
1776327872.9302,38253,person,0.8944,unknown,close,stable,False,5,26,270,478,119780,270,480,10
1776327872.9499,38254,person,0.8958,unknown,close,stable,False,5,25,270,478,120045,270,480,10
1776327872.9692,38255,person,0.8958,unknown,close,stable,False,5,25,270,478,120045,270,480,10
1776327872.9874,38256,person,0.901,unknown,close,stable,False,5,25,270,478,120045,270,480,10
1776327873.0068,38257,person,0.901,unknown,close,stable,False,5,25,270,478,120045,270,480,10
1776327873.0265,38258,person,0.901,unknown,close,stable,False,5,25,270,478,120045,270,480,10
1776327873.0468,38259,person,0.901,unknown,close,stable,False,5,25,270,478,120045,270,480,10
1776327873.0706,38260,person,0.8997,unknown,close,stable,False,5,25,269,478,119592,270,480,10
1776327873.0917,38261,person,0.8997,unknown,close,stable,False,5,25,269,478,119592,270,480,10
1776327873.1127,38262,person,0.8997,unknown,close,stable,False,5,25,269,478,119592,270,480,10
1776327873.1338,38263,person,0.9012,unknown,close,stable,False,6,24,270,478,119856,270,480,10
1776327873.1543,38264,person,0.9012,unknown,close,stable,False,6,24,270,478,119856,270,480,10
1776327873.1745,38265,person,0.9012,unknown,close,stable,False,6,24,270,478,119856,270,480,10
1776327873.1946,38266,person,0.9012,unknown,close,stable,False,6,27,270,478,119064,270,480,10
1776327873.2158,38267,person,0.9012,unknown,close,stable,False,6,27,270,478,119064,270,480,10
1776327873.2361,38268,person,0.9012,unknown,close,stable,False,6,27,270,478,119064,270,480,10
1776327873.256,38269,person,0.9044,unknown,close,stable,False,6,31,269,478,117561,270,480,10
1776327873.276,38270,person,0.9044,unknown,close,stable,False,6,31,269,478,117561,270,480,10
1776327873.2959,38271,person,0.9044,unknown,close,stable,False,6,31,269,478,117561,270,480,10
1776327873.3166,38272,person,0.9044,unknown,close,stable,False,6,31,269,478,117561,270,480,10
1776327873.3373,38273,person,0.8969,unknown,close,stable,False,6,29,269,478,118087,270,480,10
1776327873.3587,38274,person,0.8969,unknown,close,stable,False,6,29,269,478,118087,270,480,10
1776327873.3809,38275,person,0.8969,unknown,close,stable,False,6,29,269,478,118087,270,480,10
1776327873.4017,38276,person,0.8982,unknown,close,stable,False,6,27,270,478,119064,270,480,10
1776327873.4211,38277,person,0.8982,unknown,close,stable,False,6,27,270,478,119064,270,480,10
1776327873.4418,38278,person,0.8982,unknown,close,stable,False,6,27,270,478,119064,270,480,10
1776327873.4622,38279,person,0.8972,unknown,close,stable,False,7,27,270,478,118613,270,480,10
1776327873.4828,38280,person,0.8972,unknown,close,stable,False,7,27,270,478,118613,270,480,10
1776327873.5032,38281,person,0.8972,unknown,close,stable,False,7,27,270,478,118613,270,480,10
1776327873.5242,38282,person,0.9,unknown,close,stable,False,6,27,270,478,119064,270,480,10
1776327873.5445,38283,person,0.9,unknown,close,stable,False,6,27,270,478,119064,270,480,10
1776327873.5655,38284,person,0.9,unknown,close,stable,False,6,27,270,478,119064,270,480,10
1776327873.5892,38285,person,0.9,unknown,close,stable,False,6,27,270,478,119064,270,480,10
1776327873.6134,38286,person,0.9016,unknown,close,stable,False,6,25,270,478,119592,270,480,10
1776327873.6379,38287,person,0.9016,unknown,close,stable,False,6,25,270,478,119592,270,480,10
1776327873.6615,38288,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.6846,38289,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.7062,38290,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.7265,38291,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.7466,38292,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.7666,38293,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.7868,38294,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.807,38295,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.8268,38296,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.8464,38297,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.8663,38298,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.8865,38299,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.9077,38300,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.9283,38301,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.9507,38302,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.9732,38303,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327873.9961,38304,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327874.0199,38305,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327874.0439,38306,person,0.9063,unknown,close,stable,False,5,27,269,478,119064,270,480,10
1776327874.0676,38307,person,0.9028,unknown,close,stable,False,5,30,270,479,118985,270,480,10
1776327874.0916,38308,person,0.9028,unknown,close,stable,False,5,30,270,479,118985,270,480,10
1776327874.1147,38309,person,0.9028,unknown,close,stable,False,5,30,270,479,118985,270,480,10
1776327874.1365,38310,person,0.873,unknown,close,approaching,False,12,47,359,639,205424,360,640,10
1776327874.1559,38311,person,0.873,unknown,close,approaching,False,12,47,359,639,205424,360,640,10
1776327874.1755,38312,person,0.873,unknown,close,approaching,False,12,47,359,639,205424,360,640,10
1776327874.1949,38313,person,0.8743,unknown,close,approaching,False,11,36,360,639,210447,360,640,10
1776327874.2137,38314,person,0.8743,unknown,close,approaching,False,11,36,360,639,210447,360,640,10
1776327874.2329,38315,person,0.8743,unknown,close,stable,False,11,36,360,639,210447,360,640,10
1776327874.2527,38316,person,0.8743,unknown,close,stable,False,11,36,360,639,210447,360,640,10
1776327874.2714,38317,person,0.868,unknown,close,stable,False,12,35,360,639,210192,360,640,10
1776327874.2909,38318,person,0.868,unknown,close,stable,False,12,35,360,639,210192,360,640,10
1776327874.3112,38319,person,0.868,unknown,close,stable,False,12,35,360,639,210192,360,640,10
1776327874.332,38320,person,0.8714,unknown,close,stable,False,12,36,360,639,209844,360,640,10
1776327874.3525,38321,person,0.8714,unknown,close,stable,False,12,36,360,639,209844,360,640,10
1776327874.3742,38322,person,0.8714,unknown,close,stable,False,12,36,360,639,209844,360,640,10
1776327874.3951,38323,person,0.8666,unknown,close,stable,False,11,35,360,638,210447,360,640,10
1776327874.4166,38324,person,0.8666,unknown,close,stable,False,11,35,360,638,210447,360,640,10
1776327874.441,38325,person,0.8666,unknown,close,stable,False,11,35,360,638,210447,360,640,10
1776327874.4638,38326,person,0.8795,unknown,close,stable,False,11,38,360,638,209400,360,640,10
1776327874.4859,38327,person,0.8795,unknown,close,stable,False,11,38,360,638,209400,360,640,10
1776327874.5064,38328,person,0.8795,unknown,close,stable,False,11,38,360,638,209400,360,640,10
1776327874.5258,38329,person,0.8845,unknown,close,stable,False,10,39,360,639,210000,360,640,10
1776327874.5462,38330,person,0.8845,unknown,close,stable,False,10,39,360,639,210000,360,640,10
1776327874.5666,38331,person,0.8845,unknown,close,stable,False,10,39,360,639,210000,360,640,10
1776327874.5865,38332,person,0.8845,unknown,close,stable,False,10,39,360,639,210000,360,640,10
1776327874.6068,38333,person,0.8831,unknown,close,stable,False,11,36,360,639,210447,360,640,10
1776327874.6266,38334,person,0.8831,unknown,close,stable,False,11,36,360,639,210447,360,640,10
1776327874.6466,38335,person,0.8831,unknown,close,stable,False,11,36,360,639,210447,360,640,10
1776327874.6677,38336,person,0.8894,unknown,close,stable,False,11,30,360,639,212541,360,640,10
1776327874.6871,38337,person,0.8894,unknown,close,stable,False,11,30,360,639,212541,360,640,10
1776327874.7449,38338,person,0.8894,unknown,close,stable,False,11,30,360,639,212541,360,640,10
1776327874.7728,38339,person,0.8936,unknown,close,stable,False,10,31,360,638,212450,360,640,10
1776327874.7955,38340,person,0.8936,unknown,close,stable,False,10,31,360,638,212450,360,640,10
1776327874.8172,38341,person,0.8923,unknown,close,stable,False,10,32,360,638,212100,360,640,10
1776327874.8362,38342,person,0.8923,unknown,close,stable,False,10,32,360,638,212100,360,640,10
1776327874.8603,38343,person,0.8923,unknown,close,stable,False,10,32,360,638,212100,360,640,10
1776327874.8795,38344,person,0.8904,unknown,close,stable,False,7,35,360,638,212859,360,640,10
1776327874.9002,38345,person,0.8904,unknown,close,stable,False,7,35,360,638,212859,360,640,10
1776327874.9204,38346,person,0.8904,unknown,close,stable,False,7,35,360,638,212859,360,640,10
1776327874.9423,38347,person,0.8904,unknown,close,stable,False,7,35,360,638,212859,360,640,10
1776327874.9636,38348,person,0.8865,unknown,close,stable,False,7,32,360,638,213918,360,640,10
1776327874.9854,38349,person,0.8865,unknown,close,stable,False,7,32,360,638,213918,360,640,10
1776327875.0088,38350,person,0.894,unknown,close,stable,False,7,42,360,638,210388,360,640,10
1776327875.0302,38351,person,0.894,unknown,close,stable,False,7,42,360,638,210388,360,640,10
1776327875.0512,38352,person,0.894,unknown,close,stable,False,7,42,360,638,210388,360,640,10
1776327875.0709,38353,person,0.8958,unknown,close,stable,False,4,59,360,638,206124,360,640,10
1776327875.0905,38354,person,0.8958,unknown,close,stable,False,4,59,360,638,206124,360,640,10
1776327875.109,38355,person,0.8958,unknown,close,stable,False,4,59,360,638,206124,360,640,10
1776327875.1288,38356,person,0.8958,unknown,close,stable,False,4,59,360,638,206124,360,640,10
1776327875.149,38357,person,0.8938,unknown,close,stable,False,7,61,360,638,203681,360,640,10
1776327875.1693,38358,person,0.8938,unknown,close,stable,False,7,61,360,638,203681,360,640,10
1776327875.1905,38359,person,0.8938,unknown,close,stable,False,7,61,360,638,203681,360,640,10
1776327875.2112,38360,person,0.8956,unknown,close,stable,False,0,65,359,639,206066,360,640,10
1776327875.2322,38361,person,0.8956,unknown,close,stable,False,0,65,359,639,206066,360,640,10
1776327875.2542,38362,person,0.8956,unknown,close,stable,False,0,65,359,639,206066,360,640,10
1776327875.2772,38363,person,0.8958,unknown,close,stable,False,0,70,359,639,204271,360,640,10
1776327875.3016,38364,person,0.8958,unknown,close,stable,False,0,70,359,639,204271,360,640,10
1776327875.3253,38365,person,0.8958,unknown,close,stable,False,0,70,359,639,204271,360,640,10
1776327875.3479,38366,person,0.8824,unknown,close,stable,False,1,72,359,639,202986,360,640,10
1776327875.3699,38367,person,0.8824,unknown,close,stable,False,1,72,359,639,202986,360,640,10
1776327875.3922,38368,person,0.8824,unknown,close,stable,False,1,72,359,639,202986,360,640,10
1776327875.4132,38369,person,0.8877,unknown,close,stable,False,0,78,359,640,201758,360,640,10
1776327875.4343,38370,person,0.8877,unknown,close,stable,False,0,78,359,640,201758,360,640,10
1776327875.4564,38371,person,0.8877,unknown,close,stable,False,0,78,359,640,201758,360,640,10
1776327875.4772,38372,person,0.8952,unknown,close,stable,False,0,79,359,639,201040,360,640,10
1776327875.4982,38373,person,0.8952,unknown,close,stable,False,0,79,359,639,201040,360,640,10
1776327875.5195,38374,person,0.8952,unknown,close,stable,False,0,79,359,639,201040,360,640,10
1776327875.5404,38375,person,0.9081,unknown,close,stable,False,0,80,359,639,200681,360,640,10
1776327875.5602,38376,person,0.9081,unknown,close,stable,False,0,80,359,639,200681,360,640,10
1776327875.5803,38377,person,0.9081,unknown,close,stable,False,0,80,359,639,200681,360,640,10
1776327875.5999,38378,person,0.9081,unknown,close,stable,False,0,80,359,639,200681,360,640,10
1776327875.6195,38379,person,0.9081,unknown,close,stable,False,0,80,359,639,200681,360,640,10
1776327875.6383,38380,person,0.9081,unknown,close,stable,False,0,80,359,639,200681,360,640,10
1776327875.6576,38381,person,0.9081,unknown,close,stable,False,0,80,359,639,200681,360,640,10
1776327875.6776,38382,person,0.9081,unknown,close,stable,False,0,80,359,639,200681,360,640,10
1776327875.6973,38383,person,0.9081,unknown,close,stable,False,0,80,359,639,200681,360,640,10
1776327875.7197,38384,person,0.9081,unknown,close,stable,False,0,80,359,639,200681,360,640,10
1776327875.7412,38385,person,0.9097,unknown,close,stable,False,0,64,360,639,207000,360,640,10
1776327875.7636,38386,person,0.9097,unknown,close,stable,False,0,64,360,639,207000,360,640,10
1776327875.7868,38387,person,0.9097,unknown,close,stable,False,0,64,360,639,207000,360,640,10
1776327875.8106,38388,person,0.9097,unknown,close,stable,False,0,64,360,639,207000,360,640,10
1776327875.8329,38389,person,0.9097,unknown,close,stable,False,0,64,360,639,207000,360,640,10
1776327875.8531,38390,person,0.9097,unknown,close,stable,False,0,64,360,639,207000,360,640,10
1776327875.8734,38391,person,0.9097,unknown,close,stable,False,0,64,360,639,207000,360,640,10
1776327875.8944,38392,person,0.912,unknown,close,stable,False,0,80,360,639,201240,360,640,10
1776327875.9152,38393,person,0.912,unknown,close,stable,False,0,80,360,639,201240,360,640,10
1776327875.9377,38394,person,0.912,unknown,close,stable,False,0,80,360,639,201240,360,640,10
1776327875.9601,38395,person,0.912,unknown,close,stable,False,0,80,360,639,201240,360,640,10
1776327875.9811,38396,person,0.912,unknown,close,stable,False,0,80,360,639,201240,360,640,10
1776327876.0008,38397,person,0.912,unknown,close,stable,False,0,80,360,639,201240,360,640,10
1776327876.0207,38398,person,0.912,unknown,close,stable,False,0,80,360,639,201240,360,640,10
1776327876.0414,38399,person,0.912,unknown,close,stable,False,0,80,360,639,201240,360,640,10
1776327876.0612,38400,person,0.9013,unknown,close,stable,False,0,78,359,639,201399,360,640,10
1776327876.0827,38401,person,0.895,unknown,close,stable,False,2,77,359,637,199920,360,640,10
1776327876.1051,38402,person,0.895,unknown,close,stable,False,2,77,359,637,199920,360,640,10
1776327876.1317,38403,person,0.895,unknown,close,stable,False,2,77,359,637,199920,360,640,10
1776327876.1542,38404,person,0.9057,unknown,close,stable,False,3,80,359,636,197936,360,640,10
1776327876.1736,38405,person,0.9057,unknown,close,stable,False,3,80,359,636,197936,360,640,10
1776327876.1929,38406,person,0.9057,unknown,close,stable,False,3,80,359,636,197936,360,640,10
1776327876.2122,38407,person,0.9057,unknown,close,stable,False,3,80,359,636,197936,360,640,10
1776327876.2303,38408,person,0.9052,unknown,close,stable,False,3,82,360,639,198849,360,640,10
1776327876.2487,38409,person,0.9052,unknown,close,stable,False,3,82,360,639,198849,360,640,10
1776327876.2672,38410,person,0.8948,unknown,close,stable,False,6,80,360,639,197886,360,640,10
1776327876.2865,38411,person,0.8948,unknown,close,stable,False,6,80,360,639,197886,360,640,10
1776327876.3048,38412,person,0.8948,unknown,close,stable,False,6,80,360,639,197886,360,640,10
1776327876.3239,38413,person,0.8948,unknown,close,stable,False,6,80,360,639,197886,360,640,10
1776327876.3437,38414,person,0.8889,unknown,close,stable,False,10,79,360,636,194950,360,640,10
1776327876.3637,38415,person,0.8889,unknown,close,stable,False,10,79,360,636,194950,360,640,10
1776327876.3842,38416,person,0.8889,unknown,close,stable,False,10,79,360,636,194950,360,640,10
1776327876.4041,38417,person,0.8918,unknown,close,stable,False,9,77,360,639,197262,360,640,10
1776327876.4261,38418,person,0.8918,unknown,close,stable,False,9,77,360,639,197262,360,640,10
1776327876.4491,38419,person,0.8918,unknown,close,stable,False,9,77,360,639,197262,360,640,10
1776327876.4717,38420,person,0.8918,unknown,close,stable,False,9,77,360,639,197262,360,640,10
1776327876.4944,38421,person,0.8811,unknown,close,stable,False,17,65,360,639,196882,360,640,10
1776327876.5164,38422,person,0.8811,unknown,close,stable,False,17,65,360,639,196882,360,640,10
1776327876.5366,38423,person,0.8823,unknown,close,stable,False,20,76,360,640,191760,360,640,10
1776327876.5563,38424,person,0.8823,unknown,close,stable,False,20,76,360,640,191760,360,640,10
1776327876.5762,38425,person,0.8823,unknown,close,stable,False,20,76,360,640,191760,360,640,10
1776327876.5964,38426,person,0.8823,unknown,close,stable,False,20,76,360,640,191760,360,640,10
1776327876.6172,38427,person,0.8388,unknown,close,stable,False,42,52,360,640,186984,360,640,10
1776327876.6372,38428,person,0.8388,unknown,close,stable,False,42,52,360,640,186984,360,640,10
1776327876.6594,38429,person,0.8388,unknown,close,stable,False,42,52,360,640,186984,360,640,10
1776327876.6819,38430,person,0.8388,unknown,close,stable,False,42,52,360,640,186984,360,640,10
1776327876.7031,38431,person,0.8804,unknown,close,stable,False,59,58,360,639,174881,360,640,10
1776327876.7239,38432,person,0.8804,unknown,close,stable,False,59,58,360,639,174881,360,640,10
1776327876.7445,38433,person,0.6789,unknown,close,receding,False,105,67,360,638,145605,360,640,10
1776327876.7648,38434,person,0.6789,unknown,close,receding,False,105,67,360,638,145605,360,640,10
1776327876.7843,38435,person,0.6789,unknown,close,receding,False,105,67,360,638,145605,360,640,10
1776327876.8038,38436,person,0.6789,unknown,close,receding,False,105,67,360,638,145605,360,640,10
1776327876.8239,38437,person,0.6789,unknown,close,receding,False,105,67,360,638,145605,360,640,10
1776327876.89,38438,person,0.5759,unknown,close,receding,False,125,290,359,638,81432,360,640,10
1776327877.3971,38478,cat,0.4317,unknown,close,stable,False,3,167,359,636,166964,360,640,10
1776327877.4197,38479,cat,0.4317,unknown,close,stable,False,3,167,359,636,166964,360,640,10
1776327877.5082,38484,bed,0.4079,unknown,close,approaching,False,0,335,297,637,89694,360,640,10
1776327877.5445,38485,bed,0.4079,unknown,close,approaching,False,0,335,297,637,89694,360,640,10
1776327877.585,38486,bed,0.513,unknown,close,approaching,False,1,255,349,638,133284,360,640,10
1776327877.6663,38489,bed,0.4177,unknown,close,approaching,False,0,154,360,636,173520,360,640,10
1776327877.7033,38490,bed,0.4177,unknown,close,approaching,False,0,154,360,636,173520,360,640,10
1776327877.7412,38491,bed,0.5206,unknown,close,approaching,False,1,157,360,639,173038,360,640,10
1776327877.7815,38492,bed,0.5206,unknown,close,approaching,False,1,157,360,639,173038,360,640,10
1776327879.3042,38614,bed,0.7382,unknown,close,approaching,False,0,523,536,958,233160,540,960,10
1776327879.3446,38615,bed,0.7382,unknown,close,approaching,False,0,523,536,958,233160,540,960,10
1776327879.3903,38616,bed,0.7377,unknown,close,approaching,False,1,535,538,958,227151,540,960,10
1776327879.4324,38617,bed,0.4259,unknown,close,approaching,False,2,540,539,955,222855,540,960,10
1776327879.4774,38618,bed,0.8355,unknown,close,approaching,False,1,523,539,956,232954,540,960,10
1776327879.5503,38619,bed,0.8965,unknown,close,stable,False,1,514,537,958,237984,540,960,10
1776327879.6031,38620,bed,0.8065,unknown,close,stable,False,2,516,539,958,237354,540,960,10
1776327879.6455,38621,bed,0.6392,unknown,close,stable,False,1,537,537,958,225656,540,960,10
1776327879.7397,38625,bed,0.4974,unknown,close,receding,False,1,680,530,959,147591,540,960,10
1776327879.7782,38626,bed,0.4974,unknown,close,receding,False,1,680,530,959,147591,540,960,10
1776327879.8397,38627,bed,0.6555,unknown,medium,receding,False,1,706,465,958,116928,540,960,10
1776327879.8397,38627,refrigerator,0.4368,unknown,close,stable,False,123,1,540,748,311499,540,960,10
1776327879.969,38634,bed,0.5049,unknown,close,stable,False,1,497,540,958,248479,540,960,10
1776327880.0086,38635,bed,0.5049,unknown,close,stable,False,1,497,540,958,248479,540,960,10
1776327880.0536,38636,bed,0.5888,unknown,close,approaching,False,8,455,540,956,266532,540,960,10
1776327880.0962,38637,bed,0.5428,unknown,close,approaching,False,4,431,537,957,280358,540,960,10
1776327880.1424,38638,bed,0.5428,unknown,close,approaching,False,4,431,537,957,280358,540,960,10
1776327880.2237,38641,tv,0.5502,unknown,close,approaching,False,0,0,316,567,179172,540,960,10
1776327880.268,38642,chair,0.4478,unknown,close,approaching,False,0,12,290,504,142680,540,960,10
1776327880.3048,38643,bus,0.5031,unknown,close,stable,False,1,0,352,438,153738,540,960,10
