timestamp,frame_id,message,is_safe,num_detections,fps
1776324111.3986,33332,Path clear,True,0,54.2,8
1776324111.4157,33333,Path clear,True,0,58.6,8
1776324111.4289,33334,Path clear,True,0,75.62,8
1776324111.4469,33335,Path clear,True,0,55.75,8
1776324111.4627,33336,Path clear,True,0,63.05,8
1776324111.4783,33337,Path clear,True,0,64.35,8
1776324111.4947,33338,Path clear,True,0,60.92,8
1776324111.5127,33339,Path clear,True,0,55.37,8
1776324111.5288,33340,Path clear,True,0,62.15,8
1776324111.5441,33341,Path clear,True,0,65.41,8
1776324111.562,33342,Path clear,True,0,55.81,8
1776324111.5776,33343,Path clear,True,0,64.09,8
1776324111.5978,33344,Path clear,True,0,49.53,8
1776324111.6129,33345,Path clear,True,0,66.35,8
1776324111.6277,33346,Path clear,True,0,67.66,8
1776324111.6451,33347,Path clear,True,0,57.34,8
1776324111.6611,33348,Path clear,True,0,62.46,8
1776324111.6822,33349,Path clear,True,0,47.41,8
1776324111.6959,33350,Path clear,True,0,73.26,8
1776324111.7137,33351,Path clear,True,0,55.99,8
1776324111.7289,33352,Path clear,True,0,65.87,8
1776324111.7442,33353,Path clear,True,0,65.6,8
1776324111.7613,33354,Path clear,True,0,58.32,8
1776324111.7787,33355,Path clear,True,0,57.39,8
1776324111.7938,33356,Path clear,True,0,66.21,8
1776324111.8124,33357,Path clear,True,0,53.97,8
1776324111.8302,33358,Path clear,True,0,56.16,8
1776324111.8446,33359,Path clear,True,0,69.05,8
1776324111.8646,33360,Path clear,True,0,50.22,8
1776324111.8886,33361,Path clear,True,0,41.64,8
1776324111.9121,33362,Path clear,True,0,42.49,8
1776324111.9287,33363,Path clear,True,0,60.32,8
1776324111.9442,33364,Path clear,True,0,64.61,8
1776324111.9618,33365,Path clear,True,0,56.82,8
1776324111.9834,33366,Path clear,True,0,46.2,8
1776324111.9983,33367,Path clear,True,0,66.93,8
1776324112.0162,33368,Path clear,True,0,56.01,8
1776324112.0308,33369,Path clear,True,0,68.69,8
1776324112.0453,33370,Path clear,True,0,68.67,8
1776324112.0641,33371,Path clear,True,0,53.19,8
1776324112.0783,33372,Path clear,True,0,70.5,8
1776324112.0991,33373,Path clear,True,0,48.09,8
1776324112.1158,33374,Path clear,True,0,59.83,8
1776324112.1317,33375,Path clear,True,0,63.04,8
1776324112.1536,33376,Path clear,True,0,45.68,8
1776324112.1701,33377,Path clear,True,0,60.44,8
1776324112.1869,33378,Path clear,True,0,59.59,8
1776324112.2048,33379,Path clear,True,0,55.79,8
1776324112.223,33380,Path clear,True,0,55.07,8
1776324112.2392,33381,Path clear,True,0,61.76,8
1776324112.2568,33382,Path clear,True,0,56.58,8
1776324112.2744,33383,Path clear,True,0,56.81,8
1776324112.2916,33384,Path clear,True,0,58.45,8
1776324112.3091,33385,Path clear,True,0,56.97,8
1776324112.3262,33386,Path clear,True,0,58.48,8
1776324112.3481,33387,Path clear,True,0,45.62,8
1776324112.3629,33388,Path clear,True,0,67.8,8
1776324112.3794,33389,Path clear,True,0,60.73,8
1776324112.3955,33390,Path clear,True,0,61.79,8
1776324112.4142,33391,Path clear,True,0,53.44,8
1776324112.4327,33392,Path clear,True,0,54.33,8
1776324112.4468,33393,Path clear,True,0,70.59,8
1776324112.4633,33394,Path clear,True,0,60.78,8
1776324112.4797,33395,Path clear,True,0,60.71,8
1776324112.4956,33396,Path clear,True,0,63.04,8
1776324112.5107,33397,Path clear,True,0,66.19,8
1776324112.5312,33398,Path clear,True,0,48.78,8
1776324112.5487,33399,Path clear,True,0,57.37,8
1776324112.5675,33400,Path clear,True,0,53.16,8
1776324112.5844,33401,Path clear,True,0,59.16,8
1776324112.6002,33402,Path clear,True,0,63.28,8
1776324112.6191,33403,Path clear,True,0,52.81,8
1776324112.6358,33404,Path clear,True,0,59.78,8
1776324112.6543,33405,Path clear,True,0,54.11,8
1776324112.6708,33406,Path clear,True,0,60.83,8
1776324112.6872,33407,Path clear,True,0,60.91,8
1776324112.705,33408,Path clear,True,0,56.03,8
1776324112.7214,33409,Path clear,True,0,61.23,8
1776324112.7386,33410,Path clear,True,0,57.86,8
1776324112.7553,33411,Path clear,True,0,60.13,8
1776324112.7719,33412,Path clear,True,0,60.14,8
1776324112.7882,33413,Path clear,True,0,61.37,8
1776324112.8134,33414,Person approaching on your left — medium ⚠ danger,False,1,39.72,8
1776324112.8294,33415,Path clear,True,0,62.3,8
1776324112.8466,33416,Path clear,True,0,58.21,8
1776324112.8627,33417,Path clear,True,0,62.05,8
1776324112.8789,33418,Path clear,True,0,61.79,8
1776324112.8942,33419,Path clear,True,0,65.24,8
1776324112.9138,33420,Path clear,True,0,51.19,8
1776324112.9304,33421,Path clear,True,0,60.17,8
1776324112.9466,33422,Path clear,True,0,61.76,8
1776324112.963,33423,Path clear,True,0,60.84,8
1776324112.9794,33424,Path clear,True,0,60.85,8
1776324112.9992,33425,Path clear,True,0,50.59,8
1776324113.0176,33426,Path clear,True,0,54.32,8
1776324113.0325,33427,Path clear,True,0,67.19,8
1776324113.0485,33428,Path clear,True,0,62.61,8
1776324113.0638,33429,Path clear,True,0,65.33,8
1776324113.082,33430,Path clear,True,0,54.86,8
1776324113.095,33431,Path clear,True,0,76.76,8
1776324113.1127,33432,Path clear,True,0,56.62,8
1776324113.1287,33433,Path clear,True,0,62.33,8
1776324113.1488,33434,Path clear,True,0,49.81,8
1776324113.1629,33435,Path clear,True,0,70.96,8
1776324113.1791,33436,Path clear,True,0,61.8,8
1776324113.1943,33437,Path clear,True,0,65.72,8
1776324113.2114,33438,Path clear,True,0,58.61,8
1776324113.2272,33439,Path clear,True,0,63.02,8
1776324113.2503,33440,Path clear,True,0,43.45,8
1776324113.2686,33441,Path clear,True,0,54.47,8
1776324113.2874,33442,Path clear,True,0,53.33,8
1776324113.3044,33443,Path clear,True,0,58.83,8
1776324113.3212,33444,Path clear,True,0,59.38,8
1776324113.337,33445,Path clear,True,0,63.28,8
1776324113.3546,33446,Path clear,True,0,56.73,8
1776324113.3724,33447,Path clear,True,0,56.23,8
1776324113.3893,33448,Path clear,True,0,59.11,8
1776324113.4063,33449,Path clear,True,0,58.78,8
1776324113.4245,33450,Path clear,True,0,55.19,8
1776324113.4415,33451,Path clear,True,0,58.64,8
1776324113.4591,33452,Path clear,True,0,56.76,8
1776324113.4778,33453,Path clear,True,0,53.47,8
1776324113.4945,33454,Path clear,True,0,60.16,8
1776324113.5152,33455,Path clear,True,0,48.34,8
1776324113.5299,33456,Path clear,True,0,67.59,8
1776324113.5464,33457,Path clear,True,0,60.71,8
1776324113.5615,33458,Path clear,True,0,66.48,8
1776324113.5785,33459,Path clear,True,0,58.73,8
1776324113.5961,33460,Path clear,True,0,56.93,8
1776324113.6126,33461,Path clear,True,0,60.43,8
1776324113.6295,33462,Path clear,True,0,59.29,8
1776324113.6741,33463,Book on your center — medium,True,1,22.41,8
1776324113.692,33464,Path clear,True,0,55.72,8
1776324113.7118,33465,Path clear,True,0,50.68,8
1776324113.7284,33466,Path clear,True,0,60.28,8
1776324113.7491,33467,Path clear,True,0,48.12,8
1776324113.7642,33468,Path clear,True,0,66.59,8
1776324113.7847,33469,Path clear,True,0,48.71,8
1776324113.802,33470,Path clear,True,0,57.68,8
1776324113.8202,33471,Path clear,True,0,55.07,8
1776324113.8378,33472,Path clear,True,0,56.64,8
1776324113.8542,33473,Path clear,True,0,61.14,8
1776324113.8719,33474,Path clear,True,0,56.48,8
1776324113.8891,33475,Path clear,True,0,58.26,8
1776324113.9053,33476,Path clear,True,0,61.6,8
1776324113.924,33477,Path clear,True,0,53.46,8
1776324113.943,33478,Path clear,True,0,52.61,8
1776324113.9628,33479,Path clear,True,0,50.53,8
1776324113.979,33480,Path clear,True,0,61.71,8
1776324113.994,33481,Path clear,True,0,66.7,8
1776324114.0131,33482,Path clear,True,0,52.31,8
1776324114.0284,33483,Path clear,True,0,65.35,8
1776324114.0456,33484,Path clear,True,0,58.31,8
1776324114.0607,33485,Path clear,True,0,65.93,8
1776324114.0792,33486,Path clear,True,0,54.06,8
1776324114.0997,33487,Path clear,True,0,48.78,8
1776324114.1189,33488,Path clear,True,0,52.23,8
1776324114.1368,33489,Path clear,True,0,55.7,8
1776324114.1537,33490,Path clear,True,0,59.27,8
1776324114.1706,33491,Path clear,True,0,59.15,8
1776324114.1885,33492,Path clear,True,0,55.82,8
1776324114.205,33493,Path clear,True,0,60.68,8
1776324114.2216,33494,Path clear,True,0,60.23,8
1776324114.2381,33495,Path clear,True,0,60.75,8
1776324114.2558,33496,Path clear,True,0,56.45,8
1776324114.2731,33497,Path clear,True,0,57.89,8
1776324114.2896,33498,Path clear,True,0,60.39,8
1776324114.3068,33499,Path clear,True,0,58.19,8
1776324114.3241,33500,Path clear,True,0,57.81,8
1776324114.3411,33501,Path clear,True,0,58.84,8
1776324114.3588,33502,Path clear,True,0,56.38,8
1776324114.3773,33503,Path clear,True,0,54.14,8
1776324114.394,33504,Path clear,True,0,59.76,8
1776324114.4119,33505,Path clear,True,0,55.92,8
1776324114.4272,33506,Path clear,True,0,65.52,8
1776324114.4505,33507,Path clear,True,0,42.85,8
1776324114.4691,33508,Path clear,True,0,53.89,8
1776324114.4874,33509,Path clear,True,0,54.71,8
1776324114.5034,33510,Path clear,True,0,62.37,8
1776324114.5214,33511,Path clear,True,0,55.43,8
1776324114.5381,33512,Path clear,True,0,60.17,8
1776324114.5541,33513,Path clear,True,0,62.47,8
1776324114.5716,33514,Path clear,True,0,56.88,8
1776324114.588,33515,Path clear,True,0,61.22,8
1776324114.6043,33516,Path clear,True,0,61.22,8
1776324114.6222,33517,Path clear,True,0,55.88,8
1776324114.6398,33518,Path clear,True,0,56.93,8
1776324114.6579,33519,Path clear,True,0,55.18,8
1776324114.6761,33520,Path clear,True,0,54.92,8
1776324114.6935,33521,Path clear,True,0,57.33,8
1776324114.7121,33522,Path clear,True,0,53.77,8
1776324114.7278,33523,Path clear,True,0,63.95,8
1776324114.744,33524,Path clear,True,0,61.48,8
1776324114.7617,33525,Path clear,True,0,56.53,8
1776324114.7771,33526,Path clear,True,0,65.22,8
1776324114.7951,33527,Path clear,True,0,55.36,8
1776324114.8396,33528,Bed approaching on your center — close ⚠ danger,False,1,22.48,8
1776324114.8844,33529,Bed approaching on your center — medium ⚠ danger,False,1,22.33,8
1776324114.9271,33530,Bed approaching on your center — medium ⚠ danger,False,1,23.44,8
1776324114.9725,33531,Bed approaching on your center — close ⚠ danger,False,1,22.01,8
1776324115.0173,33532,Bed approaching on your center — medium ⚠ danger,False,1,22.34,8
1776324115.0603,33533,Bed approaching on your center — close ⚠ danger,False,1,23.25,8
1776324115.1059,33534,Bed approaching on your center — close ⚠ danger,False,1,21.94,8
1776324115.1238,33535,Path clear,True,0,55.86,8
1776324115.1406,33536,Path clear,True,0,59.51,8
1776324115.1573,33537,Path clear,True,0,59.73,8
1776324115.1743,33538,Path clear,True,0,58.97,8
1776324115.1927,33539,Path clear,True,0,54.32,8
1776324115.212,33540,Path clear,True,0,51.78,8
1776324115.2287,33541,Path clear,True,0,59.9,8
1776324115.2439,33542,Path clear,True,0,65.62,8
1776324115.2626,33543,Path clear,True,0,53.59,8
1776324115.2791,33544,Path clear,True,0,60.47,8
1776324115.2941,33545,Path clear,True,0,66.76,8
1776324115.3175,33546,Path clear,True,0,42.83,8
1776324115.3349,33547,Path clear,True,0,57.35,8
1776324115.3529,33548,Path clear,True,0,55.5,8
1776324115.371,33549,Path clear,True,0,55.26,8
1776324115.3879,33550,Path clear,True,0,59.2,8
1776324115.4093,33551,Path clear,True,0,46.78,8
1776324115.4376,33552,Path clear,True,0,35.25,8
1776324115.4548,33553,Path clear,True,0,58.34,8
1776324115.471,33554,Path clear,True,0,61.55,8
1776324115.4871,33555,Path clear,True,0,62.35,8
1776324115.5043,33556,Path clear,True,0,57.99,8
1776324115.5217,33557,Path clear,True,0,57.61,8
1776324115.5391,33558,Path clear,True,0,57.55,8
1776324115.5553,33559,Path clear,True,0,61.72,8
1776324115.5721,33560,Path clear,True,0,59.21,8
1776324115.5889,33561,Path clear,True,0,59.79,8
1776324115.6067,33562,Path clear,True,0,56.06,8
1776324115.6254,33563,Path clear,True,0,53.48,8
1776324115.643,33564,Path clear,True,0,56.91,8
1776324115.6598,33565,Path clear,True,0,59.53,8
1776324115.7096,33566,Bed approaching on your center — close ⚠ danger. Also: laptop right,False,2,20.07,8
1776324115.757,33567,Bed on your center — close ⚠ danger. Also: laptop right,False,2,21.11,8
1776324115.7739,33568,Path clear,True,0,59.15,8
1776324115.7922,33569,Path clear,True,0,54.45,8
1776324115.8111,33570,Path clear,True,0,52.96,8
1776324115.828,33571,Path clear,True,0,59.34,8
1776324115.8461,33572,Path clear,True,0,55.1,8
1776324115.8647,33573,Path clear,True,0,53.79,8
1776324115.8792,33574,Path clear,True,0,69.09,8
1776324115.898,33575,Path clear,True,0,53.14,8
1776324115.9132,33576,Path clear,True,0,65.59,8
1776324115.9283,33577,Path clear,True,0,66.6,8
1776324115.9436,33578,Path clear,True,0,65.05,8
1776324115.9613,33579,Path clear,True,0,56.72,8
1776324115.9811,33580,Path clear,True,0,50.34,8
1776324115.9964,33581,Path clear,True,0,65.49,8
1776324116.0169,33582,Path clear,True,0,48.79,8
1776324116.0355,33583,Path clear,True,0,53.77,8
1776324116.0544,33584,Path clear,True,0,52.78,8
1776324116.0718,33585,Path clear,True,0,57.43,8
1776324116.089,33586,Path clear,True,0,58.16,8
1776324116.1065,33587,Path clear,True,0,57.14,8
1776324116.1253,33588,Path clear,True,0,53.18,8
1776324116.1453,33589,Path clear,True,0,50.2,8
1776324116.1662,33590,Path clear,True,0,47.84,8
1776324116.1883,33591,Path clear,True,0,45.19,8
1776324116.2341,33592,Bed approaching on your center — close ⚠ danger,False,1,21.82,8
1776324116.2759,33593,Bed moving away on your center — close ⚠ danger,False,1,23.95,8
1776324116.2942,33594,Path clear,True,0,54.45,8
1776324116.3106,33595,Path clear,True,0,61.16,8
1776324116.3317,33596,Path clear,True,0,47.28,8
1776324116.3456,33597,Path clear,True,0,72.21,8
1776324116.3605,33598,Path clear,True,0,67.1,8
1776324116.38,33599,Path clear,True,0,51.21,8
1776324116.3943,33600,Path clear,True,0,69.84,8
1776324116.4126,33601,Path clear,True,0,54.68,8
1776324116.4287,33602,Path clear,True,0,62.07,8
1776324116.4481,33603,Path clear,True,0,51.64,8
1776324116.4611,33604,Path clear,True,0,76.74,8
1776324116.4781,33605,Path clear,True,0,59.08,8
1776324116.495,33606,Path clear,True,0,59.18,8
1776324116.5134,33607,Path clear,True,0,54.26,8
1776324116.5303,33608,Path clear,True,0,59.09,8
1776324116.5443,33609,Path clear,True,0,71.72,8
1776324116.561,33610,Path clear,True,0,59.9,8
1776324116.5816,33611,Path clear,True,0,48.46,8
1776324116.596,33612,Path clear,True,0,69.22,8
1776324116.6123,33613,Path clear,True,0,61.51,8
1776324116.6309,33614,Path clear,True,0,53.68,8
1776324116.6675,33615,Cup on your left — far,True,1,27.34,8
1776324116.7045,33616,Cup on your left — far,True,1,27.04,8
1776324116.7557,33617,Path clear,True,0,19.53,8
1776324116.8122,33618,Bed moving away on your center — close ⚠ danger. Also: cup left,False,2,17.69,8
1776324116.8552,33619,Bed on your center — close ⚠ danger,False,1,23.26,8
1776324116.8931,33620,Bed on your center — close ⚠ danger,False,1,26.39,8
1776324116.913,33621,Path clear,True,0,50.36,8
1776324116.9293,33622,Path clear,True,0,61.3,8
1776324116.972,33623,Bed on your center — close ⚠ danger,False,1,23.43,8
1776324116.9888,33624,Path clear,True,0,59.32,8
1776324117.0058,33625,Path clear,True,0,58.87,8
1776324117.023,33626,Path clear,True,0,58.13,8
1776324117.039,33627,Path clear,True,0,62.61,8
1776324117.0564,33628,Path clear,True,0,57.39,8
1776324117.0734,33629,Path clear,True,0,58.8,8
1776324117.1217,33630,Bed on your center — close ⚠ danger. Also: bottle right,False,2,20.7,8
1776324117.1683,33631,Bed on your center — close ⚠ danger. Also: bottle right,False,2,21.48,8
1776324117.2184,33632,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.95,8
1776324117.2643,33633,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.77,8
1776324117.3131,33634,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.5,8
1776324117.3572,33635,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.69,8
1776324117.4044,33636,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.19,8
1776324117.4572,33637,"Bed on your center — close ⚠ danger. Also: laptop center, bottle center",False,3,18.94,8
1776324117.5042,33638,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.26,8
1776324117.5526,33639,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.65,8
1776324117.6048,33640,"Bed on your center — close ⚠ danger. Also: laptop center, clock left",False,3,19.17,8
1776324117.6513,33641,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.47,8
1776324117.7013,33642,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.03,8
1776324117.7474,33643,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.67,8
1776324117.804,33644,"Bed on your center — close ⚠ danger. Also: laptop center, clock left",False,3,17.68,8
1776324117.8517,33645,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.96,8
1776324117.8961,33646,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.53,8
1776324117.9416,33647,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.94,8
1776324117.993,33648,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.47,8
1776324118.0413,33649,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.72,8
1776324118.0875,33650,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.65,8
1776324118.1347,33651,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.15,8
1776324118.1801,33652,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.04,8
1776324118.2253,33653,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.12,8
1776324118.2745,33654,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.33,8
1776324118.3246,33655,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.97,8
1776324118.3814,33656,"Bed on your center — close ⚠ danger. Also: laptop center, bottle right",False,3,17.59,8
1776324118.4323,33657,"Bed on your center — close ⚠ danger. Also: laptop center, bottle right",False,3,19.66,8
1776324118.4802,33658,"Bed on your center — close ⚠ danger. Also: laptop center, bottle right",False,3,20.88,8
1776324118.542,33659,"Bed on your center — close ⚠ danger. Also: laptop center, bottle right, clock left",False,4,16.19,8
1776324118.6005,33660,"Bed on your center — close ⚠ danger. Also: laptop center, bottle right, clock left",False,4,17.07,8
1776324118.6557,33661,"Bed on your center — close ⚠ danger. Also: laptop center, clock left",False,3,18.13,8
1776324118.7023,33662,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.47,8
1776324118.7493,33663,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.25,8
1776324118.7962,33664,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.32,8
1776324118.8431,33665,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.31,8
1776324118.8897,33666,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.5,8
1776324118.9472,33667,"Bed on your center — close ⚠ danger. Also: laptop center, clock left",False,3,17.36,8
1776324119.0009,33668,"Bed on your center — close ⚠ danger. Also: laptop center, bottle right, clock left",False,4,18.64,8
1776324119.0522,33669,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.48,8
1776324119.0959,33670,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.88,8
1776324119.143,33671,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.25,8
1776324119.193,33672,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.0,8
1776324119.2414,33673,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.65,8
1776324119.2901,33674,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.52,8
1776324119.3368,33675,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.42,8
1776324119.3849,33676,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.81,8
1776324119.4321,33677,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.18,8
1776324119.4763,33678,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.6,8
1776324119.524,33679,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.0,8
1776324119.5696,33680,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.94,8
1776324119.6162,33681,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.42,8
1776324119.6622,33682,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.75,8
1776324119.7086,33683,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.56,8
1776324119.768,33684,Bed on your center — close ⚠ danger. Also: laptop center,False,2,16.84,8
1776324119.8139,33685,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.75,8
1776324119.8589,33686,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.25,8
1776324119.91,33687,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.55,8
1776324119.9669,33688,"Bed on your center — close ⚠ danger. Also: laptop center, vase left",False,3,17.59,8
1776324120.0148,33689,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.85,8
1776324120.0588,33690,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.73,8
1776324120.13,33691,"Bed on your center — close ⚠ danger. Also: laptop center, bottle right",False,3,14.06,8
1776324120.1772,33692,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.15,8
1776324120.2263,33693,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.39,8
1776324120.2765,33694,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.91,8
1776324120.3253,33695,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.5,8
1776324120.3755,33696,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.92,8
1776324120.4248,33697,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.29,8
1776324120.4715,33698,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.42,8
1776324120.5205,33699,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.39,8
1776324120.5708,33700,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.88,8
1776324120.6157,33701,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.29,8
1776324120.6596,33702,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.78,8
1776324120.7083,33703,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.52,8
1776324120.7577,33704,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.26,8
1776324120.8065,33705,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.48,8
1776324120.8537,33706,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.2,8
1776324120.8978,33707,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.65,8
1776324120.9407,33708,Bed on your center — close ⚠ danger. Also: laptop center,False,2,23.33,8
1776324120.9885,33709,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.91,8
1776324121.0375,33710,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.41,8
1776324121.0814,33711,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.78,8
1776324121.1294,33712,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.82,8
1776324121.1756,33713,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.67,8
1776324121.2238,33714,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.75,8
1776324121.2728,33715,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.39,8
1776324121.3201,33716,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.16,8
1776324121.3637,33717,Bed on your center — close ⚠ danger. Also: laptop center,False,2,22.95,8
1776324121.4115,33718,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.89,8
1776324121.4573,33719,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.84,8
1776324121.5061,33720,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.51,8
1776324121.5572,33721,Laptop on your center — medium ⚠ danger,False,1,19.56,8
1776324121.6082,33722,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.62,8
1776324121.6592,33723,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.62,8
1776324121.7084,33724,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.29,8
1776324121.7557,33725,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.18,8
1776324121.8055,33726,Bed approaching on your center — close ⚠ danger. Also: laptop center,False,2,20.05,8
1776324121.8536,33727,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.79,8
1776324121.8993,33728,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.88,8
1776324121.9427,33729,Bed on your center — close ⚠ danger. Also: laptop center,False,2,23.05,8
1776324121.9917,33730,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.42,8
1776324122.0384,33731,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.41,8
1776324122.0865,33732,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.81,8
1776324122.1332,33733,Bed on your center — close ⚠ danger,False,1,21.38,8
1776324122.1812,33734,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.85,8
1776324122.224,33735,Bed on your center — close ⚠ danger,False,1,23.35,8
1776324122.2697,33736,Bed on your center — close ⚠ danger,False,1,21.88,8
1776324122.315,33737,Bed on your center — close ⚠ danger,False,1,22.08,8
1776324122.3581,33738,Bed on your center — close ⚠ danger. Also: laptop center,False,2,23.18,8
1776324122.4093,33739,"Laptop on your center — medium ⚠ danger. Also: bottle right, bottle center",False,3,19.55,8
1776324122.455,33740,Laptop on your center — medium ⚠ danger,False,1,21.85,8
1776324122.5024,33741,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.11,8
1776324122.5535,33742,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.57,8
1776324122.5959,33743,Laptop approaching on your center — medium ⚠ danger,False,1,23.6,8
1776324122.6416,33744,Laptop approaching on your center — medium ⚠ danger,False,1,21.87,8
1776324122.6913,33745,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.14,8
1776324122.739,33746,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.93,8
1776324122.7866,33747,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.02,8
1776324122.8358,33748,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.34,8
1776324122.8845,33749,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.54,8
1776324122.9313,33750,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.33,8
1776324122.9777,33751,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.55,8
1776324123.024,33752,Laptop on your center — medium ⚠ danger,False,1,21.62,8
1776324123.0702,33753,Laptop on your center — medium ⚠ danger,False,1,21.65,8
1776324123.1184,33754,Laptop on your center — medium ⚠ danger,False,1,20.76,8
1776324123.1662,33755,Bed on your center — close ⚠ danger. Also: laptop center,False,2,20.9,8
1776324123.2081,33756,Laptop on your center — medium ⚠ danger,False,1,23.87,8
1776324123.2555,33757,Laptop on your center — medium ⚠ danger,False,1,21.09,8
1776324123.306,33758,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.81,8
1776324123.3532,33759,Bed on your center — close ⚠ danger. Also: laptop center,False,2,21.19,8
1776324123.4042,33760,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.62,8
1776324123.4513,33761,Laptop on your center — medium ⚠ danger,False,1,21.23,8
1776324123.5018,33762,Bed on your center — close ⚠ danger. Also: laptop center,False,2,19.78,8
